profesorji,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-19T08:00:00+00:00,2023-04-19T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-03T14:15:00+00:00,2022-11-03T16:45:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-04-18T08:00:00+00:00,2023-04-18T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-04T10:45:00+00:00,2022-11-04T13:15:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-16T10:45:00+00:00,2023-03-16T13:15:00+00:00,-1 days +23:30:00,412,V-Podatkovno rudarjenje-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-11T10:45:00+00:00,2023-05-11T13:15:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-14T10:45:00+00:00,2023-03-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Podatkovno rudarjenje-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-09T17:00:00+00:00,2023-01-09T21:00:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Informacijske reÅ¡itve za upravljanje kadrovskih virov -vaje-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-27T08:00:00+00:00,2023-03-27T10:30:00+00:00,-1 days +23:30:00,402,V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-26T17:00:00+00:00,2022-10-26T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-24T08:00:00+00:00,2023-04-24T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-29T17:00:00+00:00,2023-03-29T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-12-06T08:00:00+00:00,2022-12-06T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-12-01T08:00:00+00:00,2022-12-01T10:30:00+00:00,-1 days +23:30:00,402,V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-15T10:45:00+00:00,2022-11-15T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-11T10:45:00+00:00,2022-11-11T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-16T10:45:00+00:00,2023-01-16T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-20T17:00:00+00:00,2022-10-20T19:30:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-09T10:45:00+00:00,2023-05-09T13:15:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-11T08:00:00+00:00,2023-05-11T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-04-14T10:45:00+00:00,2023-04-14T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-21T08:00:00+00:00,2023-04-21T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-30T08:00:00+00:00,2023-03-30T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-10T10:45:00+00:00,2023-03-10T13:15:00+00:00,-1 days +23:30:00,401,V-Podatkovno rudarjenje-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-05T10:45:00+00:00,2023-05-05T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-21T14:15:00+00:00,2022-10-21T16:45:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-03T17:00:00+00:00,2022-11-03T19:30:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-15T17:00:00+00:00,2023-03-15T21:00:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Poslovne programske reÅ¡itve - vaje-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:40+00:00,2023-06-02T14:15:00+00:00,2023-06-02T20:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijski sistemi v Å¡portu-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-19T10:45:00+00:00,2023-01-19T13:15:00+00:00,-1 days +23:30:00,401,V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-02T17:00:00+00:00,2022-11-02T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-25T08:00:00+00:00,2023-04-25T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-27T17:00:00+00:00,2022-10-27T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-20T14:15:00+00:00,2022-10-20T16:45:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-26T14:15:00+00:00,2022-10-26T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-31T14:15:00+00:00,2023-05-31T20:00:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijski sistemi v Å¡portu-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-06T08:00:00+00:00,2023-01-06T10:30:00+00:00,-1 days +23:30:00,401,V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-08T08:00:00+00:00,2023-05-08T10:30:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-04-17T08:00:00+00:00,2023-04-17T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-18T14:15:00+00:00,2023-01-18T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-17T10:45:00+00:00,2023-05-17T13:15:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-28T14:15:00+00:00,2022-10-28T16:45:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:40+00:00,2023-06-01T17:00:00+00:00,2023-06-01T20:15:00+00:00,-1 days +23:30:00,MS Teams,V-Informacijski sistemi v Å¡portu-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-24T10:45:00+00:00,2023-05-24T13:15:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-15T08:00:00+00:00,2023-05-15T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-08T10:45:00+00:00,2023-05-08T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-06T17:00:00+00:00,2023-03-06T21:00:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Podatkovno rudarjenje - vaje-MAG-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-10T10:45:00+00:00,2022-11-10T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-26T08:00:00+00:00,2023-04-26T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-29T10:45:00+00:00,2023-05-29T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Uvod v informacijsko varnost-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-18T10:45:00+00:00,2023-05-18T13:15:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-08T10:45:00+00:00,2022-11-08T13:15:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-14T10:45:00+00:00,2022-11-14T13:15:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-20T10:45:00+00:00,2023-04-20T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-12-02T08:00:00+00:00,2022-12-02T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-11-29T08:00:00+00:00,2022-11-29T10:30:00+00:00,-1 days +23:30:00,402,V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-24T10:45:00+00:00,2023-04-24T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-03T08:00:00+00:00,2023-05-03T10:30:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-29T17:00:00+00:00,2023-05-29T20:15:00+00:00,-1 days +23:30:00,MS Teams,V-Informacijski sistemi v Å¡portu-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-25T14:15:00+00:00,2022-10-25T16:45:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-12T08:00:00+00:00,2023-05-12T10:30:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-31T08:00:00+00:00,2023-03-31T10:30:00+00:00,-1 days +23:30:00,402,V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-13T10:45:00+00:00,2023-01-13T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-12-07T08:00:00+00:00,2022-12-07T10:30:00+00:00,-1 days +23:30:00,402,V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-25T10:45:00+00:00,2023-04-25T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-20T08:00:00+00:00,2023-03-20T10:30:00+00:00,-1 days +23:30:00,402,V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:40+00:00,2023-06-06T14:30:00+00:00,2023-06-06T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijski sistemi v Å¡portu-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-12-05T08:00:00+00:00,2022-12-05T10:30:00+00:00,-1 days +23:30:00,402,V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-21T08:00:00+00:00,2023-03-21T10:30:00+00:00,-1 days +23:30:00,402,V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-11-30T08:00:00+00:00,2022-11-30T10:30:00+00:00,-1 days +23:30:00,402,V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-11-16T10:45:00+00:00,2022-11-16T13:15:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-25T17:00:00+00:00,2022-10-25T19:30:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-20T08:00:00+00:00,2023-04-20T10:30:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-23T10:45:00+00:00,2023-05-23T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Uvod v informacijsko varnost-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-04T08:00:00+00:00,2023-05-04T10:30:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-10T10:45:00+00:00,2023-05-10T13:15:00+00:00,-1 days +23:30:00,413,V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-30T17:00:00+00:00,2023-03-30T21:00:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Uvod v informacijsko varnost - vaje-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-17T10:45:00+00:00,2023-03-17T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Podatkovno rudarjenje-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-04T10:45:00+00:00,2023-05-04T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-28T17:00:00+00:00,2022-10-28T19:30:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-19T10:45:00+00:00,2023-05-19T13:15:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-09T10:45:00+00:00,2022-11-09T13:15:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-04-04T17:00:00+00:00,2023-04-04T21:00:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Informacijske tehnologije za digitalno transformacijo - vaje-MAG-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-05T08:00:00+00:00,2023-05-05T10:30:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-26T10:45:00+00:00,2023-05-26T13:15:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-11T10:45:00+00:00,2023-01-11T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-12T10:45:00+00:00,2023-01-12T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-10T08:00:00+00:00,2023-05-10T10:30:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-03T10:45:00+00:00,2023-05-03T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijske reÅ¡itve za upravljanje kadrovskih virov-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-11-07T10:45:00+00:00,2022-11-07T13:15:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-2. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2022-11-28T08:00:00+00:00,2022-11-28T10:30:00+00:00,-1 days +23:30:00,402,V-Digitalno poslovanje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-21T17:00:00+00:00,2022-10-21T19:30:00+00:00,-1 days +23:30:00,412,V-Poslovne programske reÅ¡itve-3. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-28T08:00:00+00:00,2023-03-28T10:30:00+00:00,-1 days +23:30:00,402,V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-01-17T10:45:00+00:00,2023-01-17T13:15:00+00:00,-1 days +23:30:00,401,V-Informacijska varnost-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-04-03T08:00:00+00:00,2023-04-03T10:30:00+00:00,-1 days +23:30:00,402,V-Poslovni informacijski sistemi-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-19T10:45:00+00:00,2023-04-19T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-04-17T10:45:00+00:00,2023-04-17T13:15:00+00:00,-1 days +23:30:00,403,V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-18T10:45:00+00:00,2023-04-18T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-20T10:45:00+00:00,2023-03-20T13:15:00+00:00,-1 days +23:30:00,402,V-Podatkovno rudarjenje-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:38+00:00,2023-03-09T10:45:00+00:00,2023-03-09T13:15:00+00:00,-1 days +23:30:00,401,V-Podatkovno rudarjenje-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:37+00:00,2022-10-27T14:15:00+00:00,2022-10-27T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovne programske reÅ¡itve-1. skupina-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-04-21T10:45:00+00:00,2023-04-21T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Informacijske tehnologije za digitalno transformacijo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/45---Doroteja-Vidmar,2023-09-01T09:14:39+00:00,2023-05-22T10:45:00+00:00,2023-05-22T13:15:00+00:00,-1 days +23:30:00,403,V-Uvod v informacijsko varnost-2. skupina-VS-Redni
